7,9,8
10,12,64
10,8,32
5,0,64
1,9,64
3,2,32
11,7,64
13,1,32
2,9,32
4,5,64
12,6,32
12,8,32
3,2,8
6,8,64
9,6,32
2,5,64
5,13,8
4,9,64
3,1,32
0,10,32
4,10,64
6,7,64
4,10,32
13,9,64
6,13,64
13,11,32
8,3,64
6,13,32
9,1,64
2,11,32
13,2,8
2,3,8
8,12,64
10,0,64
8,0,64
5,2,64
1,0,32
10,7,8
1,9,64
1,6,8
9,11,64
6,7,64
7,1,64
13,5,32
3,0,64
4,0,8
8,9,8
8,10,32
3,7,64
13,6,32
13,4,32
1,4,32
0,4,64
11,1,8
12,3,32
11,10,32
5,7,32
3,6,64
9,3,8
6,5,32
1,12,32
5,3,64
2,8,64
7,10,32
0,12,8
5,2,32
11,13,32
10,12,32
2,11,8
13,8,32
13,1,64
3,13,64
2,1,64
3,7,32
11,12,8
10,3,8
13,12,64
7,9,32
11,0,32
2,10,64
11,8,32
5,0,32
9,2,64
3,7,32
5,7,8
7,1,8
11,13,64
9,0,8
6,12,8
5,3,64
5,9,32
7,10,8
5,10,8
10,3,32
12,4,8
0,2,8
5,7,32
11,1,32
10,0,8
7,4,64
2,5,32
7,8,64
13,11,32
2,10,32
13,0,64
12,5,32
4,8,8
8,9,8
12,7,64
5,11,8
11,6,64
7,10,32
0,1,8
5,7,32
8,9,32
9,13,64
5,10,64
0,1,32
13,0,64
5,4,64
3,13,32
2,8,8
0,7,8
3,4,32
8,11,64
8,12,32
8,3,8
1,12,32
12,8,64
2,10,32
4,13,32
1,8,8
2,11,32
11,13,64
8,4,64
0,8,32
7,6,8
7,10,64
1,5,32
8,3,32
5,12,8
2,11,8
11,0,32
7,4,8
12,3,32
10,9,8
6,3,64
2,4,8
4,8,8
8,6,8
1,6,64
5,10,64
9,4,32
6,10,8
12,0,32
1,2,32
5,12,64
0,12,8
0,9,32
4,13,8
1,5,32
10,2,32
5,6,8
10,3,64
6,13,32
5,9,64
2,13,32
7,8,64
13,1,8
7,1,64
11,2,32
13,10,64
11,4,64
11,3,8
11,12,32
8,12,64
8,3,64
0,11,8
8,0,8
6,0,8
11,12,64
6,10,32
4,1,8
9,7,32
1,13,32
2,12,32
8,1,64
13,11,32
10,1,32
1,6,64
3,2,64
2,7,32
3,1,8
12,7,8
12,10,32
2,0,8
6,8,32
13,12,8
6,1,64
1,10,64
