13,2,32
1,10,64
12,6,32
10,4,64
12,0,8
8,13,32
12,11,32
3,6,8
13,7,64
11,6,64
12,4,64
12,9,32
12,0,64
1,13,8
6,10,64
12,2,32
11,2,8
1,13,64
2,8,32
0,11,8
11,6,8
8,9,64
11,2,8
12,6,32
2,3,8
0,11,8
9,7,32
6,8,32
10,2,64
3,5,8
8,3,8
7,3,64
4,13,64
3,10,32
9,4,64
7,11,8
11,13,8
13,4,64
9,4,8
12,13,32
10,4,32
1,5,32
6,9,8
13,11,64
1,7,64
5,9,32
4,13,8
6,0,32
11,7,64
12,9,32
9,7,64
0,13,32
4,10,64
4,8,32
13,9,8
4,7,64
12,7,8
8,1,32
13,2,8
9,8,32
1,10,64
10,4,32
7,1,32
8,6,64
1,0,32
7,12,64
7,9,8
4,13,8
12,9,32
13,7,8
13,10,8
13,1,8
2,3,64
9,13,64
7,6,32
0,13,8
6,0,8
7,13,32
13,1,8
6,9,64
6,0,64
9,6,32
5,0,32
0,2,8
10,13,32
11,13,8
4,13,64
6,5,32
3,12,32
11,0,64
12,4,8
9,2,32
1,4,32
4,9,32
8,12,32
7,12,64
12,11,8
6,9,64
6,8,64
7,10,32
8,13,64
0,4,8
1,3,32
4,0,32
8,0,32
10,3,64
11,1,64
9,6,64
5,12,32
1,2,64
2,9,8
7,10,64
12,4,32
5,9,32
12,1,32
0,11,8
5,4,32
12,8,64
1,11,32
12,0,64
4,3,32
4,13,64
4,8,32
9,2,64
0,5,8
3,1,64
5,11,64
7,6,64
7,11,64
3,10,8
5,11,32
3,2,8
6,1,32
3,4,8
6,7,8
12,4,8
8,1,32
2,10,32
7,4,64
6,9,8
13,5,8
13,11,32
4,12,64
8,10,64
3,10,32
7,13,32
10,11,32
13,10,32
0,9,64
0,10,8
5,7,8
3,13,32
1,11,64
8,0,64
12,5,32
6,7,8
5,12,32
13,3,32
11,3,32
5,13,32
0,7,32
13,11,32
13,11,32
13,9,64
5,0,8
6,8,8
2,0,64
10,2,64
13,2,64
8,13,8
0,9,32
0,7,8
11,12,64
13,11,64
1,13,64
10,3,32
5,1,32
5,6,8
3,9,64
12,4,8
13,1,8
7,13,32
6,10,8
9,4,8
3,8,64
5,0,8
8,3,8
0,9,64
8,3,64
4,5,32
4,12,32
0,4,8
6,2,32
7,5,8
12,9,64
3,6,32
8,11,8
1,13,32
0,13,8
9,0,64
