9,6,64
2,0,64
11,0,32
13,11,32
6,1,8
6,13,64
7,11,32
3,5,8
1,12,8
11,5,8
13,5,64
7,2,32
13,0,8
7,13,8
9,5,32
3,11,32
7,0,32
9,13,8
9,13,8
11,7,64
7,1,32
13,4,8
9,0,8
6,10,32
5,11,64
10,0,64
7,3,64
0,3,32
1,13,64
0,1,64
10,12,64
12,5,64
4,11,64
7,5,32
6,10,32
9,6,32
0,12,8
11,7,8
0,2,8
0,5,8
2,7,32
5,1,64
4,11,64
4,13,64
13,5,32
9,13,8
13,8,32
10,5,64
5,0,8
4,0,8
2,1,64
4,5,8
5,2,64
3,0,8
11,7,32
9,1,32
11,12,32
9,0,8
5,2,64
6,1,8
1,4,32
4,12,32
9,2,64
11,10,32
4,2,32
1,3,32
2,7,32
12,10,64
3,13,64
10,3,32
10,12,8
12,2,32
9,2,64
9,10,8
5,7,64
4,0,32
13,8,64
6,12,32
1,12,8
3,9,8
9,11,8
9,2,8
0,12,32
7,6,64
9,3,8
3,5,32
7,13,8
2,12,8
10,6,64
8,0,8
8,2,32
3,9,64
5,12,32
10,9,64
2,7,64
0,2,32
1,6,32
12,4,8
2,9,32
1,11,32
13,8,64
0,6,64
12,1,8
1,10,64
7,1,8
11,8,32
8,11,8
12,6,32
6,7,8
2,8,8
1,9,64
11,1,64
7,3,64
5,9,32
0,1,32
10,12,32
11,7,32
6,7,32
3,7,64
6,10,64
8,1,8
3,4,32
0,10,32
12,7,64
9,11,8
10,13,8
4,3,64
2,3,32
9,0,8
10,6,8
1,11,8
5,7,8
13,5,64
0,7,64
3,11,64
4,8,64
12,1,32
11,3,64
1,6,64
11,0,8
2,10,8
2,4,64
12,7,64
13,12,8
0,11,32
5,1,8
3,11,32
12,6,32
1,4,64
4,1,32
1,12,64
7,12,64
13,10,64
0,8,8
13,10,64
4,9,8
11,12,64
12,4,32
0,5,8
6,1,64
4,5,64
10,9,8
5,11,64
0,8,32
3,1,32
1,4,8
11,2,64
0,7,64
11,2,64
10,6,8
3,2,64
11,8,64
5,12,32
9,11,32
3,9,32
7,9,32
11,10,64
8,2,32
10,0,8
6,4,8
4,8,32
7,12,8
3,0,64
4,8,32
3,0,64
4,12,32
12,1,8
13,0,8
6,10,64
7,9,64
4,13,8
9,10,8
1,3,64
3,4,64
9,10,32
8,10,64
7,11,8
12,8,32
1,3,8
6,8,32
