4,11,8
7,2,32
7,6,32
1,8,8
8,0,64
10,1,64
10,2,8
4,11,8
6,1,8
10,8,64
1,8,64
9,1,64
4,5,32
9,3,8
0,2,32
7,3,64
0,8,64
9,12,64
13,3,32
12,7,64
3,11,64
4,11,8
5,13,64
11,1,32
10,13,32
13,2,32
9,13,64
9,6,8
2,4,32
1,8,32
7,12,32
4,8,8
9,6,64
8,11,8
8,1,32
13,3,32
11,3,8
12,10,32
9,2,8
0,10,32
10,11,64
8,10,8
5,11,8
8,2,32
11,8,64
4,9,32
8,0,8
11,0,64
3,0,8
10,6,64
2,13,8
5,8,32
7,4,8
8,11,32
8,3,64
3,9,8
6,0,32
0,12,64
5,9,64
8,7,64
9,10,8
10,3,64
3,8,8
9,3,8
3,1,8
13,7,32
13,6,64
5,2,8
13,12,8
9,8,64
3,12,32
3,9,32
0,5,32
8,9,32
6,13,32
12,8,32
2,11,64
0,10,32
9,6,64
3,1,8
13,5,8
5,1,8
8,5,32
9,6,8
10,9,32
4,12,64
5,2,64
9,4,32
9,2,64
5,10,8
3,12,32
7,0,64
11,1,8
12,11,8
7,11,64
5,10,32
3,11,32
13,6,8
8,1,8
5,13,8
5,9,64
6,7,64
0,10,64
1,8,64
8,0,32
5,8,64
1,8,32
0,12,64
5,0,32
5,9,32
9,0,32
4,9,64
9,0,32
10,3,8
1,3,32
12,5,64
12,1,32
6,11,64
9,6,64
6,8,64
2,7,8
3,9,64
13,2,8
7,2,32
2,0,64
12,9,64
13,6,32
5,7,32
3,10,8
13,4,64
8,2,8
1,4,32
9,6,8
3,6,64
9,0,64
0,8,8
9,4,8
4,1,32
1,11,64
5,6,8
8,12,64
0,6,8
13,8,32
1,5,32
0,9,64
6,0,64
9,1,32
12,6,32
12,8,32
2,6,64
6,10,32
5,2,8
2,5,64
3,5,32
6,9,64
4,3,8
3,0,32
2,12,64
0,11,8
13,2,64
5,1,32
4,6,64
0,1,32
13,6,32
10,4,64
3,5,32
4,7,8
12,0,64
0,1,64
9,12,8
6,5,32
9,2,8
12,8,64
0,7,32
11,6,32
3,4,32
9,3,64
0,5,64
10,8,64
1,11,64
2,13,8
6,1,32
5,9,64
11,7,64
4,11,32
11,2,8
11,5,8
0,1,32
1,8,32
1,13,32
5,4,32
0,8,32
1,2,8
11,0,8
3,9,8
3,7,32
10,0,32
0,3,32
11,2,64
13,2,8
