1,7.1875
2,7.646875
3,8.73671875
4,9.8466796875
5,10.349169921875001
6,12.324792480468751
7,12.393698120117188
8,11.310924530029297
9,12.590231132507324
10,11.935057783126831
11,12.22126444578171
12,13.642816111445427
13,13.848204027861357
14,13.58705100696534
15,13.659262751741334
16,14.414815687935334
17,13.841203921983833
18,13.62280098049596
19,14.230700245123991
20,13.382675061280999
21,14.120668765320248
22,15.167667191330064
23,14.816916797832516
24,15.191729199458127
25,14.435432299864534
26,13.758858074966133
27,14.214714518741532
28,14.791178629685383
29,15.635294657421346
30,14.933823664355335
31,14.995955916088835
32,15.623988979022208
33,15.830997244755551
34,15.882749311188888
35,15.945687327797224
36,15.861421831949306
37,16.977855457987328
38,17.60696386449683
39,16.914240966124208
40,16.991060241531052
41,17.847765060382763
42,17.94944126509569
43,17.199860316273924
44,17.299965079068482
45,17.91249126976712
46,18.990622817441782
47,18.585155704360446
48,18.621288926090113
49,18.055322231522528
50,18.26383055788063
51,18.253457639470156
52,17.38836440986754
53,17.322091102466885
54,17.28052277561672
55,17.68263069390418
56,17.045657673476043
57,16.83641441836901
58,18.221603604592254
59,17.30540090114806
60,17.288850225287014
61,16.584712556321755
62,16.93367813908044
63,16.783419534770108
64,17.02085488369253
65,16.06771372092313
66,17.029428430230784
67,15.619857107557696
68,11.5
69,15.5125
70,16.740624999999998
71,17.11015625
72,16.8400390625
73,16.935009765625
74,17.20875244140625
75,18.077188110351564
76,17.26929702758789
77,16.042324256896972
78,17.660581064224242
79,16.49014526605606
80,16.260036316514014
81,15.577509079128504
82,15.406877269782125
83,16.289219317445532
84,16.784804829361384
85,17.596201207340346
86,16.586550301835086
87,16.94663757545877
88,15.836659393864693
89,16.346664848466173
90,16.124166212116542
91,17.068541553029135
92,17.292135388257282
93,16.74803384706432
94,16.52450846176608
95,17.80612711544152
96,17.076531778860378
97,16.494132944715094
98,17.098533236178774
99,18.312133309044693
100,18.790533327261173
101,18.572633331815293
102,18.655658332953823
103,18.538914583238455
104,17.847228645809615
105,16.874307161452403
106,18.5310767903631
107,18.845269197590774
108,18.361317299397694
109,18.177829324849423
110,18.956957331212354
111,17.176739332803088
112,16.881684833200772
113,18.607921208300194
114,18.08948030207505
115,19.309870075518763
116,18.664967518879692
117,18.00374187971992
118,17.63843546992998
119,18.134608867482495
120,17.946152216870622
121,18.436538054217657
122,18.821634513554415
123,18.242908628388605
124,18.02322715709715
125,18.055806789274286
126,18.676451697318573
127,18.631612924329644
128,18.20790323108241
129,17.7019758077706
130,19.16299395194265
131,18.053248487985663
132,18.363312121996415
133,18.440828030499105
134,17.947707007624775
135,18.611926751906193
136,17.702981687976546
137,18.075745421994135
138,17.906436355498535
139,18.276609088874633
140,17.094152272218658
141,17.836038068054663
142,17.946509517013666
143,18.949127379253415
144,17.949781844813355
145,17.99994546120334
146,18.474986365300836
147,18.18124659132521
148,17.720311647831302
149,18.392577911957826
150,18.185644477989456
151,19.371411119497367
152,18.730352779874345
153,18.195088194968587
154,19.011272048742146
155,18.965318012185538
156,18.028829503046385
157,18.332207375761598
158,18.0830518439404
159,17.9957629609851
160,18.236440740246273
161,18.234110185061567
162,18.658527546265393
163,18.30213188656635
164,18.500532971641586
165,18.025133242910396
166,19.118783310727597
167,18.7046958276819
168,18.301173956920476
169,17.875293489230117
170,17.91882337230753
171,17.87970584307688
172,19.00742646076922
173,18.826856615192305
174,17.669214153798077
175,17.86730353844952
176,18.44182588461238
177,18.510456471153095
178,18.815114117788273
179,18.27877852944707
180,18.08219463236177
181,18.120548658090442
182,19.21763716452261
183,18.329409291130652
184,19.669852322782663
185,18.367463080695668
186,18.066865770173916
187,17.879216442543477
188,17.84480411063587
189,18.59870102765897
190,18.21217525691474
191,17.765543814228685
192,18.65388595355717
193,18.425971488389294
194,19.256492872097322
195,19.12662321802433
196,18.08165580450608
197,18.63291395112652
198,18.845728487781628
199,18.461432121945407
200,18.07785803048635
201,18.70696450762159
202,19.114241126905398
203,18.228560281726352
204,17.782140070431588
205,18.420535017607897
206,18.642633754401974
207,19.260658438600494
208,18.752664609650125
209,18.638166152412534
210,18.872041538103133
211,19.08051038452578
212,19.670127596131444
213,19.055031899032862
214,19.026257974758217
215,18.981564493689554
216,19.57039112342239
217,19.330097780855596
218,19.232524445213897
219,19.54563111130347
220,19.58640777782587
221,19.72160194445647
222,19.31790048611412
223,19.44197512152853
224,19.53549378038213
225,19.346373445095534
