10,3,8
9,3,8
9,3,8
9,8,32
14,7,8
2,13,32
12,4,64
11,10,32
3,6,32
10,6,64
10,3,64
9,4,8
12,10,32
8,3,8
9,14,8
1,9,8
5,14,8
8,5,64
8,10,8
14,6,64
1,9,8
7,1,64
13,3,32
12,4,8
5,10,8
4,8,8
3,12,8
5,11,32
3,13,8
7,13,8
8,6,64
8,12,8
4,14,32
14,3,32
5,12,32
4,3,64
5,12,64
7,10,32
5,2,32
1,4,8
2,9,64
3,1,8
1,11,8
14,13,32
1,11,32
11,10,8
10,4,32
14,13,32
6,14,8
3,11,8
9,13,8
10,3,8
11,13,64
2,3,8
14,13,32
1,14,8
14,7,32
10,6,8
5,4,32
11,5,64
3,6,8
11,2,8
12,14,32
10,13,8
6,13,32
8,4,32
7,14,8
8,1,32
8,14,32
5,10,64
6,3,64
3,8,8
1,13,32
13,12,64
4,5,64
6,14,32
1,10,32
14,1,8
14,12,64
3,13,8
10,3,8
2,10,32
13,6,64
3,4,64
4,7,64
6,13,64
9,13,32
1,6,8
5,1,64
13,14,8
1,8,8
10,14,8
1,2,32
2,5,32
12,4,32
1,9,32
5,13,64
7,8,8
13,6,64
1,6,8
6,10,32
12,13,64
11,7,64
7,13,64
11,5,64
4,7,32
11,9,8
13,9,8
4,7,64
10,7,8
2,1,64
8,11,8
9,8,8
13,5,8
8,2,8
1,13,64
4,3,32
11,9,64
9,3,8
8,6,8
10,2,8
4,14,8
6,10,64
12,1,8
14,5,32
5,10,32
7,1,8
9,2,32
12,2,8
13,8,8
3,2,64
6,10,32
9,6,32
13,3,8
11,13,32
6,12,8
3,10,64
10,2,64
7,13,32
8,11,64
6,10,32
3,5,8
9,8,64
4,1,32
12,11,32
1,11,64
3,8,8
14,2,64
5,1,32
10,12,32
14,12,64
6,9,32
11,6,32
6,5,8
7,11,32
7,1,8
11,1,64
9,8,32
1,6,32
3,4,64
14,9,32
14,4,64
8,10,64
6,14,8
8,9,32
7,6,64
14,9,64
4,8,8
7,3,8
3,9,32
2,10,8
3,8,32
7,6,32
1,11,8
14,2,8
6,5,8
13,8,64
11,10,32
3,1,32
11,2,8
1,10,32
2,9,32
2,14,32
3,7,8
6,13,8
8,6,32
3,1,64
7,11,8
8,10,64
14,8,8
10,1,64
12,11,32
2,9,8
13,14,64
1,3,64
14,13,8
9,3,64
1,7,64
12,10,64
4,3,32
