14,3,32
2,11,64
13,7,32
11,5,64
13,1,8
9,14,32
13,12,32
4,7,8
14,8,64
12,7,64
13,5,64
13,10,32
13,1,64
2,14,8
7,11,64
13,3,32
12,3,8
2,14,64
3,9,32
1,12,8
12,7,8
9,10,64
12,3,8
13,7,32
3,4,8
1,12,8
10,8,32
7,9,32
11,3,64
4,6,8
9,4,8
8,4,64
5,14,64
4,11,32
10,5,64
8,12,8
12,14,8
14,5,64
10,5,8
13,14,32
11,5,32
2,6,32
7,10,8
14,12,64
2,8,64
6,10,32
5,14,8
7,1,32
12,8,64
13,10,32
10,8,64
1,14,32
5,11,64
5,9,32
14,10,8
5,8,64
13,8,8
9,2,32
14,3,8
10,9,32
2,11,64
11,5,32
8,2,32
9,7,64
2,1,32
8,13,64
8,10,8
5,14,8
13,10,32
14,8,8
14,11,8
14,2,8
3,4,64
10,14,64
8,7,32
1,14,8
7,1,8
8,14,32
14,2,8
7,10,64
7,1,64
10,7,32
6,1,32
1,3,8
11,14,32
12,14,8
5,14,64
7,6,32
4,13,32
12,1,64
13,5,8
10,3,32
2,5,32
5,10,32
9,13,32
8,13,64
13,12,8
7,10,64
7,9,64
8,11,32
9,14,64
1,5,8
2,4,32
5,1,32
9,1,32
11,4,64
12,2,64
10,7,64
6,13,32
2,3,64
3,10,8
8,11,64
13,5,32
6,10,32
13,2,32
1,12,8
6,5,32
13,9,64
2,12,32
13,1,64
5,4,32
5,14,64
5,9,32
10,3,64
1,6,8
4,2,64
6,12,64
8,7,64
8,12,64
4,11,8
6,12,32
4,3,8
7,2,32
4,5,8
7,8,8
13,5,8
9,2,32
3,11,32
8,5,64
7,10,8
14,6,8
14,12,32
5,13,64
9,11,64
4,11,32
8,14,32
11,12,32
14,11,32
1,10,64
1,11,8
6,8,8
4,14,32
2,12,64
9,1,64
13,6,32
7,8,8
6,13,32
14,4,32
12,4,32
6,14,32
1,8,32
14,12,32
14,12,32
14,10,64
6,1,8
7,9,8
3,1,64
11,3,64
14,3,64
9,14,8
1,10,32
1,8,8
12,13,64
14,12,64
2,14,64
11,4,32
6,2,32
6,7,8
4,10,64
13,5,8
14,2,8
8,14,32
7,11,8
10,5,8
4,9,64
6,1,8
9,4,8
1,10,64
9,4,64
5,6,32
5,13,32
1,5,8
7,3,32
8,6,8
13,10,64
4,7,32
9,12,8
2,14,32
1,14,8
10,1,64
