5,12,8
8,3,32
8,7,32
2,9,8
9,1,64
11,2,64
11,3,8
5,12,8
7,2,8
11,9,64
2,9,64
10,2,64
5,6,32
10,4,8
1,3,32
8,4,64
1,9,64
10,13,64
14,4,32
13,8,64
4,12,64
5,12,8
6,14,64
12,2,32
11,14,32
14,3,32
10,14,64
10,7,8
3,5,32
2,9,32
8,13,32
5,9,8
10,7,64
9,12,8
9,2,32
14,4,32
12,4,8
13,11,32
10,3,8
1,11,32
11,12,64
9,11,8
6,12,8
9,3,32
12,9,64
5,10,32
9,1,8
12,1,64
4,1,8
11,7,64
3,14,8
6,9,32
8,5,8
9,12,32
9,4,64
4,10,8
7,1,32
1,13,64
6,10,64
9,8,64
10,11,8
11,4,64
4,9,8
10,4,8
4,2,8
14,8,32
14,7,64
6,3,8
14,13,8
10,9,64
4,13,32
4,10,32
1,6,32
9,10,32
7,14,32
13,9,32
3,12,64
1,11,32
10,7,64
4,2,8
14,6,8
6,2,8
9,6,32
10,7,8
11,10,32
5,13,64
6,3,64
10,5,32
10,3,64
6,11,8
4,13,32
8,1,64
12,2,8
13,12,8
8,12,64
6,11,32
4,12,32
14,7,8
9,2,8
6,14,8
6,10,64
7,8,64
1,11,64
2,9,64
9,1,32
6,9,64
2,9,32
1,13,64
6,1,32
6,10,32
10,1,32
5,10,64
10,1,32
11,4,8
2,4,32
13,6,64
13,2,32
7,12,64
10,7,64
7,9,64
3,8,8
4,10,64
14,3,8
8,3,32
3,1,64
13,10,64
14,7,32
6,8,32
4,11,8
14,5,64
9,3,8
2,5,32
10,7,8
4,7,64
10,1,64
1,9,8
10,5,8
5,2,32
2,12,64
6,7,8
9,13,64
1,7,8
14,9,32
2,6,32
1,10,64
7,1,64
10,2,32
13,7,32
13,9,32
3,7,64
7,11,32
6,3,8
3,6,64
4,6,32
7,10,64
5,4,8
4,1,32
3,13,64
1,12,8
14,3,64
6,2,32
5,7,64
1,2,32
14,7,32
11,5,64
4,6,32
5,8,8
13,1,64
1,2,64
10,13,8
7,6,32
10,3,8
13,9,64
1,8,32
12,7,32
4,5,32
10,4,64
1,6,64
11,9,64
2,12,64
3,14,8
7,2,32
6,10,64
12,8,64
5,12,32
12,3,8
12,6,8
1,2,32
2,9,32
2,14,32
6,5,32
1,9,32
2,3,8
12,1,8
4,10,8
4,8,32
11,1,32
1,4,32
12,3,64
14,3,8
