11,13,8
10,4,64
14,7,8
5,8,64
12,2,8
14,1,64
7,2,8
7,2,32
12,5,32
9,11,32
11,1,8
7,2,8
9,1,64
5,9,64
11,4,32
11,8,64
7,4,64
9,1,32
14,3,64
4,3,32
4,10,8
14,4,8
7,10,64
13,3,32
2,3,8
5,8,8
9,2,8
12,14,8
11,7,64
7,8,32
12,4,8
5,2,8
14,2,32
8,3,64
3,4,32
14,8,64
14,6,64
3,13,64
9,13,32
2,8,8
10,5,64
2,5,64
1,5,32
7,4,32
1,9,32
1,5,8
5,4,8
9,10,32
10,11,32
10,1,64
12,11,64
3,13,32
7,1,8
5,14,8
4,12,8
12,2,8
13,12,64
4,2,32
11,14,64
10,2,32
5,8,8
1,2,32
9,7,8
14,4,32
11,4,64
5,12,32
4,7,8
14,3,8
5,11,8
2,1,64
6,1,32
7,14,64
7,6,32
5,2,8
2,11,8
9,2,64
8,7,8
7,3,8
14,5,64
9,11,8
7,9,8
5,10,32
14,2,64
11,10,8
9,1,8
13,8,64
5,4,32
8,5,8
6,7,32
6,11,64
10,1,8
12,8,8
5,7,8
5,11,32
14,4,32
4,3,8
1,2,32
14,3,32
12,9,8
9,4,8
14,2,32
9,10,8
12,10,32
6,14,32
2,12,32
9,13,32
7,2,8
14,3,64
7,8,64
7,11,64
7,8,8
4,11,8
3,13,8
7,2,32
1,8,32
5,10,32
7,14,32
6,1,32
6,7,8
3,1,32
6,11,64
8,3,32
14,8,64
4,13,64
3,10,32
2,4,8
7,3,8
5,10,32
8,4,64
1,9,32
11,9,64
4,7,32
1,5,32
6,9,64
7,6,32
5,3,64
3,5,64
4,13,32
6,13,8
11,1,8
12,9,32
4,11,8
11,12,64
14,7,64
2,10,64
5,9,64
11,5,32
13,8,64
4,8,32
8,13,8
10,4,8
11,5,32
11,9,32
13,11,64
10,13,8
4,12,32
2,8,8
10,12,8
14,4,64
1,7,64
11,6,8
12,3,64
12,10,32
11,9,8
10,11,8
10,13,64
13,2,8
5,8,64
11,10,32
11,9,8
3,14,8
14,8,32
14,9,8
9,3,64
11,1,8
8,3,32
2,13,8
6,3,32
12,5,8
6,1,64
10,3,8
6,14,32
5,8,64
2,8,64
8,2,32
1,10,64
2,5,64
3,10,64
11,5,32
11,9,64
2,7,8
12,2,8
6,5,8
11,14,8
8,10,8
1,2,8
6,7,8
9,11,8
5,4,8
2,7,32
